Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Hampton Inn & Suites Portland/Vancouver,315 SE Olympia Dr,,Vancouver,WA,98684,,360-891-3000,E,,Public - Credit card at all times,24 hours daily; guests only,A D Debit M V,,,,,1,,,Non-Networked,,GPS,45.618949,-122.525453,2023-07-11,197438,2024-01-31 22:07:01 UTC,P,,,2021-10-04,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Providence Regional Medical Center Everett,1717 13th Street,,Everett,WA,98201,,800-663-5633,E,,Public,24 hours daily,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,48.00101,-122.2061313,2024-08-29,197638,2024-08-29 00:25:42 UTC,,,,2020-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Hoh Valley Cabins,5843 Upper Hoh Rd,,Forks,WA,98331,,,E,,Public - Credit card at all times,24 hours daily; guests only,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.8176852900045,-124.151851571593,2023-07-11,197726,2024-01-31 22:07:01 UTC,P,,,2021-10-08,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAMPGROUND,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Hobuck Beach Resorts South,2726 Makah Passage,,Neah Bay,WA,98357,,360-645-2339,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,48.3331786074504,-124.660029250436,2023-09-14,197727,2024-01-31 22:07:01 UTC,P,,,2021-10-08,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAMPGROUND,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,KING COUNTY WTD BRIGHTWATER - 1,22503 WA-9,"In Brightwater Environmental Center parking lot, east side of lot, mounted on building wall, farthest left of 4 charging stations",Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.793213,-122.14057,2024-08-29,197830,2024-08-29 01:40:37 UTC,,,,2021-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KING COUNTY WTD BRIGHTWATER - 2,22503 WA-9,"In Brightwater Environmental Center parking lot, east side of lot, mounted on building wall, 2nd charging station from the left",Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.793168,-122.140579,2024-08-29,197831,2024-08-29 01:40:37 UTC,,,,2021-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KING COUNTY WTD BRIGHTWATER - 4,22503 WA-9,"In Brightwater Environmental Center parking lot, east side of lot, mounted on building wall, farthest right of 4 chargers",Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.793094,-122.140577,2024-08-29,197832,2024-08-29 01:40:38 UTC,,,,2021-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KING COUNTY WTD BRIGHTWATER - 3,22503 WA-9,"In Brightwater Environmental Center parking lot, east side of lot, mounted on building wall, third charger from the left",Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.793124,-122.140598,2024-08-29,197833,2024-08-29 01:40:38 UTC,,,,2021-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RADIATE 4000 RADIATE 1,15808 Bear Creek Pkwy,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.673795,-122.128859,2024-08-29,197922,2024-08-29 01:39:36 UTC,,,,2021-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RADIATE 4000 RADIATE 2,15808 Bear Creek Pkwy,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.673824,-122.128893,2024-08-29,197923,2024-08-29 01:39:40 UTC,,,,2021-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 10,305 Thomas St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621409,-122.353711,2024-08-29,198135,2024-08-29 01:43:42 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 4,305 Thomas St,Parking Lot,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621311,-122.353622,2024-08-29,198136,2024-08-29 01:43:42 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 3,305 Thomas St,Parking Lot,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621313,-122.353652,2024-08-29,198142,2024-08-29 01:44:28 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 12,305 Thomas St,Parking Lot,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621413,-122.353638,2024-08-29,198143,2024-08-29 01:44:28 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 8,305 Thomas St,Parking Lot,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621376,-122.353648,2024-08-29,198144,2024-08-29 01:44:28 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 11,305 Thomas St,Parking Lot,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621411,-122.353676,2024-08-29,198145,2024-08-29 01:44:28 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 5,305 Thomas St,Parking Lot,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621312,-122.353589,2024-08-29,198147,2024-08-29 01:44:28 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 7,305 Thomas St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621377,-122.353675,2024-08-29,198148,2024-08-29 01:44:29 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 6,305 Thomas St,Parking Lot,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621377,-122.353708,2024-08-29,198149,2024-08-29 01:44:29 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 2,305 Thomas St,Parking Lot,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621309,-122.353679,2024-08-29,198150,2024-08-29 01:44:29 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CPA STATION 9,305 Thomas St,Parking Lot,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621378,-122.35362,2024-08-29,198151,2024-08-29 01:44:29 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TPS FACILITIES BROWNS POINT #3,1526 51st St NE,,Tacoma,WA,98422,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.302692,-122.424934,2024-08-29,198202,2024-08-29 01:39:10 UTC,,,,2021-10-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"QFC 807 (Seattle, WA)",2746 NE 45th St,,Seattle,WA,98105,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.66149,-122.29641,2024-08-29,199190,2024-08-29 03:08:07 UTC,,,,2021-10-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY LIGHT BURIEN LIBRARY,15135 4th Ave SW,Upper level of parking deck.,Burien,WA,98166,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.467371,-122.33941,2024-08-29,199383,2024-08-29 01:44:53 UTC,,,,2021-10-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KETA 2355 STATION 8,12355 NE District Way,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621055,-122.175961,2024-08-29,199480,2024-08-29 01:40:10 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KETA 2355 STATION 2,12355 NE District Wy,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62119,-122.176009,2024-08-29,199481,2024-08-29 01:40:10 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KETA 2355 STATION 4,12355 NE District Wy,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62118,-122.175985,2024-08-29,199483,2024-08-29 01:40:10 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KETA 2355 STATION 1,12355 NE District Wy,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621179,-122.176023,2024-08-29,199484,2024-08-29 01:40:10 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KETA 2355 STATION 5,12355 NE District Wy,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621169,-122.175976,2024-08-29,199485,2024-08-29 01:40:11 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KETA 2355 STATION 6,12355 NE District Way,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.620982,-122.175927,2024-08-29,199486,2024-08-29 01:40:11 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KETA 2355 STATION 7,12355 NE District Way,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.620905,-122.175829,2024-08-29,199487,2024-08-29 01:40:11 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MDS QUINCY DCQUINCYMWH0601,1515 Port Industrial Way,,Quincy,WA,98848,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.238641,-119.895401,2024-08-29,199492,2024-08-29 01:42:12 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MDS QUINCY DCQUINCYMWH0602,1515 Port Industrial Way,,Quincy,WA,98848,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.238277,-119.895745,2024-08-29,199493,2024-08-29 01:42:12 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1111 THIRD AVE SENECA GARAGE 1,1000 2nd Ave,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606279,-122.335205,2024-08-29,200590,2024-08-29 01:45:16 UTC,,,,2021-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KIELO KIELO 2,5988 NW 38th Ave,Near main entrance between spots 305 and 306,Camas,WA,98607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.606403,-122.471468,2024-08-29,200636,2024-08-29 01:29:18 UTC,,,,2021-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,THE MORROW APTS STATION 1,8623 Palatine Ave N,,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.691832,-122.35681,2024-08-29,201360,2024-08-29 01:39:11 UTC,,,,2021-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,THE MORROW APTS STATION 2,8616 Palatine Ave N,,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.69158,-122.356266,2024-08-29,201361,2024-08-29 01:39:11 UTC,,,,2021-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Kroger Fred Meyer 691 (Gig Harbor, WA)",5502 Point Fosdick Drive NW,,Gig Harbor,WA,98335,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.3067,-122.58017,2024-08-29,201423,2024-08-29 03:05:51 UTC,,,,2021-11-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Willows Building B,12277 134th Court Northeast,,Redmond,WA,98052,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.7096188,-122.1623907,2024-08-29,201439,2024-08-29 00:28:49 UTC,,,,2021-08-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,"FRED MEYER 608 (Ballard, WA)",915 NW 45th Street,,Seattle,WA,98107,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,47.6594,-122.36947,2024-08-29,201474,2024-08-29 03:07:58 UTC,,,,2021-11-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PSEJATC,550 SW 7th St,,Renton,WA,98057,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.474171,-122.224102,2024-08-29,201477,2024-08-29 00:22:24 UTC,,,,2021-11-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,1616 EASTLAKE ARE 1616 #1,1616 Eastlake Ave E,Inside the Parking Garage,Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.634438,-122.324583,2024-08-29,201481,2024-08-29 00:36:39 UTC,,,,2021-11-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Covington Public,18631 SE 300th Pl,,Covington,WA,98042,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.331977,-122.093326,2024-08-29,201538,2024-08-29 02:57:07 UTC,,,,2021-11-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Kroger QFC 126 (Lacey, WA)",4775 Whitman Lane SE,,Lacey,WA,98512,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,46.99476,-122.82386,2024-08-29,201629,2024-08-29 03:06:49 UTC,,,,2021-11-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Belfair Log Plaza,23730 WA-3,,Belfair,WA,98528,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.451373,-122.826865,2024-08-29,201852,2024-08-29 00:27:58 UTC,,,,2021-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Salish Lodge & Spa Valet Parking,6501 Railroad Avenue SE,,Fall City,WA,98024,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.542153,-121.836634,2024-08-29,201876,2024-08-29 00:28:00 UTC,,,,2021-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Bellis Fair,1 Bellis Fair Pkwy,,Bellingham,WA,98226,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,10,,,Volta,https://voltacharging.com/,GPS,48.78505083,-122.488855883,2024-08-27,201933,2024-08-27 03:24:24 UTC,,,,2021-11-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SIA W GARAGE F.1 #4,9000 W Airport Dr.,"-Left entrance to Garage, First Floor to the right next to Elevators.",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62497,-117.539743,2024-08-29,201991,2024-08-29 01:46:49 UTC,,,,2021-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SIA W GARAGE F.1 #7,9000 W Airport Dr.,"-Left entrance to Garage, First Floor to the right next to Elevators.",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625057,-117.53991,2024-08-29,201992,2024-08-29 01:46:50 UTC,,,,2021-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Community Food CoOp,315 Weterly Rd,,Bellingham,WA,98226,,855-900-7584,E,,Public,24 hours daily,,,,,,2,2,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,48.791491,-122.492374,2024-08-29,202101,2024-08-29 02:57:15 UTC,,,,2021-12-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sunnyside High School,1831 East Edison Avenue,,Sunnyside,WA,98944,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,46.323285894252,-119.99395804467,2024-08-29,202167,2024-08-29 00:27:17 UTC,,,,2021-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,SIA W GARAGE F.1 #5,9000 W Airport Dr.,"-Left entrance to Garage, First Floor to the right next to Elevators",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624986,-117.539808,2024-08-29,202322,2024-08-29 01:46:48 UTC,,,,2021-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SIA W GARAGE F.1 #3,9000 W Airport Dr.,"--Left entrance to Garage, First Floor to the right next to Elevators",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625019,-117.539665,2024-08-29,202323,2024-08-29 01:46:48 UTC,,,,2021-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SIA W GARAGE F.1 #2,9000 W Airport Dr.,"-Left entrance to Garage, First Floor to the right next to Elevators",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625059,-117.539598,2024-08-29,202324,2024-08-29 01:46:49 UTC,,,,2021-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SIA W GARAGE F.1 #6,9000 W Airport Dr.,"-Left entrance to Garage, First Floor to the right nest to Elevators",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625024,-117.539864,2024-08-29,202325,2024-08-29 01:46:49 UTC,,,,2021-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Arbors at Edgewood,10304 20th St. East,,Edgewood,WA,98371,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.238487,-122.294677,2024-08-29,202346,2024-08-29 02:57:17 UTC,,,,2021-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ILANI STATION 2,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.852238,-122.708784,2024-08-29,202468,2024-08-29 01:45:55 UTC,,,,2021-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ILANI STATION 3,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.852356,-122.708312,2024-08-29,202469,2024-08-29 01:45:56 UTC,,,,2021-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ILANI COWLITZ 1,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.852508,-122.708365,2024-08-29,202470,2024-08-29 01:45:56 UTC,,,,2021-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KRC SKYLINE STATION #4,10900 NE 4th St,Parking Garage,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.613972,-122.194125,2024-08-29,202475,2024-08-29 01:46:46 UTC,,,,2021-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KRC SKYLINE STATION #5,10900 NE 4th St,Parking Garage,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.613973,-122.194071,2024-08-29,202476,2024-08-29 01:46:46 UTC,,,,2021-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MOUNTLAKE EVCS STATION1,23204 58th Ave W,GW1,Mountlake Terrace,WA,98043,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.787897,-122.311661,2024-08-29,202519,2024-08-29 01:38:37 UTC,,,,2021-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MOUNTLAKE EVCS STATION2,23204 58th Ave W,GW2,Mountlake Terrace,WA,98043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.787867,-122.31192,2024-08-29,202520,2024-08-29 01:38:38 UTC,,,,2021-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
